,Year,State,County,NAME,Total_Pop,Male_Pop,Female_Pop,Age_Median,White_Pop,Black_AA_Pop,AmericanIndian_AlasNative_Pop,Asian_Pop,PacificNative_Pop,OtherRace_Pop,Social_Security,Gini,PerCapita_Income,state,county
975,2015, Florida,Sarasota County,"Sarasota County, Florida",405549,191781,213768,55.1,371156,20147,418,5799,70,5742,93074,0.4716,36620,12,115
976,2015, Florida,Seminole County,"Seminole County, Florida",449144,217115,232029,39.3,354278,52300,977,19083,381,12536,45146,0.4629,30269,12,117
977,2015, Florida,Sumter County,"Sumter County, Florida",118891,60403,58488,66.5,109243,6147,573,161,0,1131,39554,0.4335,33635,12,119
978,2015, Florida,Volusia County,"Volusia County, Florida",517887,251979,265908,47.0,433560,56739,1210,9120,477,10049,91196,0.4673,25212,12,127
979,2015, Georgia,Barrow County,"Barrow County, Georgia",75370,37316,38054,34.7,60450,8006,55,2466,0,2206,7453,0.4671,24214,13,013
980,2015, Georgia,Bartow County,"Bartow County, Georgia",102747,51146,51601,36.7,82148,11701,770,817,0,1386,11420,0.4221,23571,13,015
981,2015, Georgia,Bibb County,"Bibb County, Georgia",153721,71929,81792,36.0,63217,84416,195,2898,0,1348,18687,0.5105,22974,13,021
982,2015, Georgia,Bulloch County,"Bulloch County, Georgia",72651,35533,37118,27.6,47601,21033,302,1568,0,1002,7026,0.5049,19078,13,031
983,2015, Georgia,Carroll County,"Carroll County, Georgia",114545,56939,57606,33.8,87072,22137,203,772,53,2426,13755,0.4816,22007,13,045
984,2015, Georgia,Catoosa County,"Catoosa County, Georgia",66050,32407,33643,38.9,,,,,,,9626,0.4091,24923,13,047
985,2015, Georgia,Chatham County,"Chatham County, Georgia",286956,138258,148698,34.8,151610,113172,1040,8729,0,8171,32960,0.4637,26300,13,051
986,2015, Georgia,Cherokee County,"Cherokee County, Georgia",235900,115721,120179,37.7,206477,15368,342,4229,0,5811,21230,0.4055,31627,13,057
987,2015, Georgia,Clarke County,"Clarke County, Georgia",123912,58021,65891,26.6,78175,33751,58,4998,257,2834,9905,0.5462,20040,13,059
988,2015, Georgia,Clayton County,"Clayton County, Georgia",273955,129715,144240,32.4,55071,183597,190,14513,0,5878,19836,0.4321,18601,13,063
989,2015, Georgia,Cobb County,"Cobb County, Georgia",741334,358391,382943,36.3,440890,199374,1103,37955,496,20134,59352,0.4538,34806,13,067
990,2015, Georgia,Columbia County,"Columbia County, Georgia",144052,69957,74095,35.9,107599,23518,389,4170,0,6438,13068,0.3946,30510,13,073
991,2015, Georgia,Coweta County,"Coweta County, Georgia",138427,68034,70393,37.8,105598,25577,132,2245,0,3463,15121,0.4023,28180,13,077
992,2015, Georgia,DeKalb County,"DeKalb County, Georgia",734871,348099,386772,35.5,255926,397016,5917,43858,70,15243,60729,0.4822,30731,13,089
993,2015, Georgia,Dougherty County,"Dougherty County, Georgia",91332,41617,49715,35.1,26045,63173,340,461,4,1052,11873,0.4960,19952,13,095
994,2015, Georgia,Douglas County,"Douglas County, Georgia",140733,68701,72032,36.7,66598,62311,51,2403,0,3601,11056,0.3883,23454,13,097
995,2015, Georgia,Fayette County,"Fayette County, Georgia",110714,53558,57156,43.7,76899,24033,99,4501,0,3634,12855,0.4491,39354,13,113
996,2015, Georgia,Floyd County,"Floyd County, Georgia",96504,47460,49044,38.2,73949,14466,146,1618,0,2090,13172,0.4687,21680,13,115
997,2015, Georgia,Forsyth County,"Forsyth County, Georgia",212438,106198,106240,38.1,177310,6402,346,21652,159,5000,16184,0.4081,38085,13,117
998,2015, Georgia,Fulton County,"Fulton County, Georgia",1010562,489263,521299,35.2,457848,446830,4349,69031,481,17653,86612,0.5352,39640,13,121
999,2015, Georgia,Glynn County,"Glynn County, Georgia",83579,39758,43821,40.4,57387,22239,305,329,39,2390,12759,0.4958,28726,13,127
1000,2015, Georgia,Gwinnett County,"Gwinnett County, Georgia",895823,438327,457496,34.9,462519,238406,2818,101864,583,26154,59033,0.4180,25852,13,135
1001,2015, Georgia,Hall County,"Hall County, Georgia",193535,96574,96961,36.0,163978,14588,280,3483,0,2988,20378,0.4754,26080,13,139
1002,2015, Georgia,Henry County,"Henry County, Georgia",217739,103330,114409,36.5,109928,89920,0,6668,78,7409,19673,0.3826,25369,13,151
1003,2015, Georgia,Houston County,"Houston County, Georgia",150033,72273,77760,35.6,92923,43992,266,4699,0,6418,14405,0.4355,26076,13,153
1004,2015, Georgia,Liberty County,"Liberty County, Georgia",62467,32911,29556,28.1,30295,25600,553,1611,329,2996,4968,0.4283,18011,13,179
1005,2015, Georgia,Lowndes County,"Lowndes County, Georgia",112865,55165,57700,29.9,66001,40913,80,2171,0,2024,11717,0.4754,17846,13,185
1006,2015, Georgia,Muscogee County,"Muscogee County, Georgia",200579,98785,101794,33.7,90995,90408,676,4487,665,7750,22456,0.4970,22993,13,215
1007,2015, Georgia,Newton County,"Newton County, Georgia",105473,49799,55674,36.1,56170,44362,84,773,0,3420,10594,0.4017,21492,13,217
1008,2015, Georgia,Paulding County,"Paulding County, Georgia",152238,74373,77865,35.4,113463,25413,230,2441,51,5905,12321,0.3844,25250,13,223
1009,2015, Georgia,Richmond County,"Richmond County, Georgia",201793,97371,104422,33.7,77245,112068,480,3770,0,4784,24318,0.4704,21207,13,245
1010,2015, Georgia,Rockdale County,"Rockdale County, Georgia",88856,41812,47044,38.0,38307,45041,0,1679,0,2916,9257,0.4037,22664,13,247
1011,2015, Georgia,Troup County,"Troup County, Georgia",69763,33065,36698,35.9,41524,24879,256,1193,0,1239,7958,0.4832,19822,13,285
1012,2015, Georgia,Walker County,"Walker County, Georgia",68066,33900,34166,39.7,,,,,,,10541,0.4495,23212,13,295
1013,2015, Georgia,Walton County,"Walton County, Georgia",88399,43783,44616,39.1,69786,16955,0,102,39,1043,9714,0.4309,25434,13,297
1014,2015, Georgia,Whitfield County,"Whitfield County, Georgia",104216,51583,52633,34.9,90438,4605,233,1556,0,1318,10368,0.4723,22192,13,313
1015,2015, Hawaii,Hawaii County,"Hawaii County, Hawaii",196428,97116,99312,41.9,65100,1216,1867,42479,25645,58383,27168,0.4432,25725,15,001
1016,2015, Hawaii,Honolulu County,"Honolulu County, Hawaii",998714,507945,490769,36.5,223187,27170,1393,416998,85776,237562,101670,0.4322,32461,15,003
1017,2015, Minnesota,St. Louis County,"St. Louis County, Minnesota",200431,100435,99996,40.8,184955,2865,2634,2358,175,6964,29781,0.4490,28295,27,137
1018,2015, Minnesota,Scott County,"Scott County, Minnesota",141660,70598,71062,36.1,119510,3959,1015,9032,9,4719,9131,0.4026,36519,27,139
1019,2015, Minnesota,Sherburne County,"Sherburne County, Minnesota",91705,47049,44656,36.0,85930,1789,493,1552,0,1575,7089,0.3686,30618,27,141
1020,2015, Minnesota,Stearns County,"Stearns County, Minnesota",154708,77616,77092,34.1,139403,6753,375,3115,19,3130,15671,0.4293,27454,27,145
1021,2015, Minnesota,Washington County,"Washington County, Minnesota",251597,124410,127187,39.3,216760,10396,1073,13691,0,8626,25583,0.4240,40523,27,163
1022,2015, Minnesota,Wright County,"Wright County, Minnesota",131311,65885,65426,36.3,123820,1130,240,1560,42,2937,12344,0.3781,31243,27,171
1023,2015, Mississippi,DeSoto County,"DeSoto County, Mississippi",173323,83184,90139,36.6,120169,44477,179,2754,38,3557,16251,0.4146,27296,28,033
1024,2015, Mississippi,Forrest County,"Forrest County, Mississippi",75944,35233,40711,32.6,,,,,,,8316,0.4756,17851,28,035
1025,2015, Mississippi,Harrison County,"Harrison County, Mississippi",201410,98473,102937,36.0,137699,47881,1309,6733,70,5104,24199,0.4460,22426,28,047
1026,2015, Mississippi,Hinds County,"Hinds County, Mississippi",242891,113247,129644,33.9,63876,172912,210,2331,0,887,25842,0.4808,20689,28,049
1027,2015, Mississippi,Jackson County,"Jackson County, Mississippi",141425,70089,71336,38.9,99046,30512,697,3539,0,3652,19297,0.4679,23356,28,059
1028,2015, Mississippi,Jones County,"Jones County, Mississippi",68215,33048,35167,35.7,,,,,,,9467,0.5420,21929,28,067
1029,2015, Mississippi,Lauderdale County,"Lauderdale County, Mississippi",78524,37966,40558,36.3,,,,,,,10734,0.4918,20994,28,075
1030,2015, Mississippi,Lee County,"Lee County, Mississippi",85300,40565,44735,36.7,,,,,,,12242,0.4633,22540,28,081
1031,2015, Mississippi,Madison County,"Madison County, Mississippi",103465,49702,53763,37.3,59159,39744,202,2575,30,462,10112,0.4564,33418,28,089
1032,2015, Mississippi,Rankin County,"Rankin County, Mississippi",149039,71806,77233,38.0,114034,30028,90,1523,235,2183,15321,0.4171,27220,28,121
1033,2015, Missouri,Boone County,"Boone County, Missouri",174974,84675,90299,30.4,141836,15701,530,7069,310,7680,15041,0.4789,26609,29,019
1034,2015, Missouri,Buchanan County,"Buchanan County, Missouri",89100,44100,45000,36.7,78540,6138,517,605,26,2652,10792,0.4088,23145,29,021
1035,2015, Missouri,Cape Girardeau County,"Cape Girardeau County, Missouri",78572,37672,40900,37.3,69128,6115,133,873,0,2323,9744,0.4947,28593,29,031
1036,2015, Missouri,Cass County,"Cass County, Missouri",101603,49051,52552,39.1,93401,4334,719,991,0,1826,12398,0.3988,28907,29,037
1037,2015, Missouri,Christian County,"Christian County, Missouri",83279,40690,42589,37.6,79273,335,360,752,0,1952,9443,0.3917,23448,29,043
1038,2015, Missouri,Clay County,"Clay County, Missouri",235637,115062,120575,37.2,202683,13340,2035,5902,0,8103,26718,0.4003,30962,29,047
1039,2015, Missouri,Cole County,"Cole County, Missouri",76720,38778,37942,39.2,64765,8668,539,1088,0,1633,9013,0.3943,26249,29,051
1040,2015, Missouri,Franklin County,"Franklin County, Missouri",102426,51495,50931,41.0,97677,1189,0,432,0,2017,15483,0.4411,26732,29,071
1041,2015, Missouri,Greene County,"Greene County, Missouri",288072,138882,149190,35.4,259717,10430,1367,5565,93,7514,38427,0.4429,24682,29,077
1042,2015, Missouri,Jackson County,"Jackson County, Missouri",687623,332050,355573,36.5,459654,163341,2206,11837,1878,20429,79177,0.4740,28037,29,095
1043,2015, Missouri,Jasper County,"Jasper County, Missouri",118596,58236,60360,36.1,108396,1554,1381,1634,108,4852,14217,0.4287,23343,29,097
1044,2015, Missouri,Jefferson County,"Jefferson County, Missouri",224124,110988,113136,38.7,215144,2909,584,2027,0,3342,26000,0.3931,26133,29,099
1045,2015, Missouri,Platte County,"Platte County, Missouri",96096,47553,48543,38.2,83615,7106,348,2322,18,2438,10212,0.4204,35863,29,165
1046,2015, Missouri,St. Charles County,"St. Charles County, Missouri",385590,189953,195637,37.8,345403,16002,877,9205,235,10206,41088,0.4012,34020,29,183
1047,2015, Missouri,St. Francois County,"St. Francois County, Missouri",66520,35956,30564,39.4,,,,,,,8713,0.3969,21502,29,187
1048,2015, Missouri,St. Louis County,"St. Louis County, Missouri",1003362,475343,528019,40.2,691396,236786,1855,42835,519,24279,125723,0.4886,36700,29,189
1049,2015, Missouri,St. Louis city,"St. Louis city, Missouri",315685,153026,162659,35.0,147897,147176,507,9152,521,8534,38120,0.5099,26606,29,510
1050,2015, Montana,Cascade County,"Cascade County, Montana",82278,41372,40906,39.2,71830,1122,3745,777,32,3680,12104,0.5014,28455,30,013
1051,2015, Montana,Flathead County,"Flathead County, Montana",96165,47872,48293,42.5,90344,282,1103,800,31,2077,13320,0.4910,28307,30,029
1052,2015, Montana,Gallatin County,"Gallatin County, Montana",100739,51504,49235,33.6,94575,294,829,1947,0,1590,8311,0.4626,32635,30,031
1053,2015, Montana,Lewis and Clark County,"Lewis and Clark County, Montana",66418,32695,33723,40.2,62481,61,1800,347,391,1267,8103,0.3944,28794,30,049
1054,2015, Montana,Missoula County,"Missoula County, Montana",114181,56544,57637,35.4,104696,841,2784,2203,0,3456,13027,0.4678,26594,30,063
1055,2015, Montana,Yellowstone County,"Yellowstone County, Montana",157048,77240,79808,38.0,142882,1008,7177,1316,0,3857,17827,0.4405,30363,30,111
1056,2015, Nebraska,Douglas County,"Douglas County, Nebraska",550064,271117,278947,34.3,437160,62117,4107,18490,186,15042,51875,0.4790,31868,31,055
1057,2015, Nebraska,Lancaster County,"Lancaster County, Nebraska",306468,152510,153958,33.1,265865,12368,1690,11954,316,10013,30558,0.4442,28657,31,109
1058,2015, Nebraska,Sarpy County,"Sarpy County, Nebraska",175692,88689,87003,34.2,155601,7197,904,4635,272,5745,14578,0.3724,31824,31,153
1059,2015, Nevada,Clark County,"Clark County, Nevada",2114801,1056226,1058575,37.0,1314736,232104,16922,204801,14568,109840,210482,0.4604,26506,32,003
1060,2015, Nevada,Washoe County,"Washoe County, Nevada",446903,224590,222313,38.1,354181,10071,6361,22612,3112,21363,53324,0.4513,30129,32,031
1061,2015, New Hampshire,Cheshire County,"Cheshire County, New Hampshire",75909,36993,38916,42.7,71947,608,125,1326,21,1790,10719,0.4408,31711,33,005
1062,2015, New Hampshire,Grafton County,"Grafton County, New Hampshire",89320,44243,45077,43.5,82376,503,436,4046,0,1701,12125,0.4976,36110,33,009
1063,2015, New Hampshire,Hillsborough County,"Hillsborough County, New Hampshire",406678,201595,205083,40.8,370671,11845,286,15626,175,6732,47559,0.4277,36949,33,011
1064,2015, New Hampshire,Merrimack County,"Merrimack County, New Hampshire",147994,72968,75026,43.2,140431,2191,232,2398,0,2325,19057,0.4256,33348,33,013
1065,2015, New Hampshire,Rockingham County,"Rockingham County, New Hampshire",301777,150063,151714,44.1,286085,2247,20,6170,0,4853,36498,0.4053,42471,33,015
1066,2015, New Hampshire,Strafford County,"Strafford County, New Hampshire",126825,61514,65311,37.3,117957,1736,81,3821,0,2345,15603,0.4320,30642,33,017
1067,2015, New Jersey,Atlantic County,"Atlantic County, New Jersey",274219,131870,142349,40.7,185429,40528,715,21961,176,11542,35447,0.4720,29745,34,001
1068,2015, New Jersey,Bergen County,"Bergen County, New Jersey",938506,454754,483752,41.7,656493,57051,1705,153112,910,19954,99559,0.4812,45661,34,003
1069,2015, New Jersey,Burlington County,"Burlington County, New Jersey",450226,221735,228491,41.3,324433,73811,606,23011,0,17929,52984,0.4348,36354,34,005
1070,2015, New Jersey,Camden County,"Camden County, New Jersey",510923,246577,264346,38.7,323313,95542,933,29533,184,19907,58503,0.4590,31809,34,007
1071,2015, New Jersey,Cape May County,"Cape May County, New Jersey",94727,46593,48134,49.3,86752,4864,0,1368,0,1027,17437,0.4674,33892,34,009
1072,2015, New Jersey,Cumberland County,"Cumberland County, New Jersey",155854,80775,75079,37.3,110447,29440,874,2573,0,7361,17208,0.4286,22425,34,011
1073,2015, New Jersey,Essex County,"Essex County, New Jersey",797434,383250,414184,37.0,333541,314799,1736,41658,82,20727,73583,0.5621,33514,34,013
1074,2015, New Jersey,Gloucester County,"Gloucester County, New Jersey",291479,141774,149705,40.4,236613,26939,97,9557,208,10056,32824,0.4231,34973,34,015
1075,2015, New Jersey,Hudson County,"Hudson County, New Jersey",674836,335619,339217,35.0,362723,84148,2087,101595,876,22740,52687,0.5060,34019,34,017
1076,2015, New Jersey,Hunterdon County,"Hunterdon County, New Jersey",125488,62850,62638,45.3,114265,3328,12,4994,0,1838,14404,0.4331,49758,34,019
1077,2015, New Jersey,Mercer County,"Mercer County, New Jersey",371398,181570,189828,38.8,240995,76228,200,40989,17,5432,37573,0.4858,36820,34,021
1078,2015, New Jersey,Middlesex County,"Middlesex County, New Jersey",840900,413882,427018,37.9,504867,85573,1773,202150,204,18785,76338,0.4387,34912,34,023
1079,2015, New Jersey,Monmouth County,"Monmouth County, New Jersey",628715,305645,323070,42.9,513647,46377,1207,33671,466,11544,75967,0.4818,44885,34,025
1080,2015, New Jersey,Morris County,"Morris County, New Jersey",499509,244719,254790,42.4,407191,16557,948,50898,0,11561,53260,0.4614,51241,34,027
1081,2015, New Jersey,Ocean County,"Ocean County, New Jersey",588721,284241,304480,43.0,536710,18766,173,11816,187,11243,96602,0.4491,32594,34,029
1082,2015, New Jersey,Passaic County,"Passaic County, New Jersey",510916,249788,261128,36.8,299987,58441,2278,27531,185,19525,46975,0.4792,26015,34,031
1083,2015, New Jersey,Salem County,"Salem County, New Jersey",64180,31262,32918,42.7,51720,8337,62,794,0,2255,8935,0.4551,32124,34,033
1084,2015, New Jersey,Somerset County,"Somerset County, New Jersey",333654,162969,170685,41.3,219720,31905,175,58195,0,7883,31782,0.4549,48150,34,035
1085,2015, New Jersey,Sussex County,"Sussex County, New Jersey",143673,71485,72188,44.4,133596,3094,0,3056,26,2310,17052,0.4331,41786,34,037
1086,2015, New Jersey,Union County,"Union County, New Jersey",555786,271522,284264,38.2,322650,118490,1008,27386,0,18178,48705,0.4931,35891,34,039
1087,2015, New Jersey,Warren County,"Warren County, New Jersey",106869,52012,54857,43.7,95175,4395,281,3392,35,1815,13999,0.4261,35347,34,041
1088,2015, New Mexico,Bernalillo County,"Bernalillo County, New Mexico",676685,331534,345151,36.8,479945,21402,31876,16021,391,32279,75620,0.4811,27087,35,001
1089,2015, New Mexico,Chaves County,"Chaves County, New Mexico",65764,33474,32290,36.8,58125,896,1409,448,0,1952,8080,0.4506,19069,35,005
1090,2015, New Mexico,Do?a Ana County,"Do?a Ana County, New Mexico",214295,105449,108846,32.7,191138,3623,2238,2454,0,3863,23693,0.4795,20301,35,013
1091,2015, New Mexico,Lea County,"Lea County, New Mexico",71180,36552,34628,31.5,60734,3216,408,55,137,1802,5016,0.4317,23925,35,025
1092,2015, New Mexico,McKinley County,"McKinley County, New Mexico",76708,36507,40201,30.2,12645,663,57008,1579,0,3151,5458,0.5309,13394,35,031
1093,2015, New Mexico,Otero County,"Otero County, New Mexico",64362,32532,31830,36.3,49852,2474,4842,602,0,1063,8055,0.4400,18847,35,035
1094,2015, New Mexico,Sandoval County,"Sandoval County, New Mexico",139394,68979,70415,40.1,92026,3586,17831,1586,250,5141,14798,0.4125,26887,35,043
1095,2015, New Mexico,San Juan County,"San Juan County, New Mexico",118737,58916,59821,35.6,65856,536,45158,1005,69,2845,13292,0.4571,24055,35,045
1096,2015, New Mexico,Santa Fe County,"Santa Fe County, New Mexico",148686,72069,76617,45.4,123460,1540,4624,1301,38,4748,21629,0.4865,34752,35,049
